8,10,0.1,0,0,0,0,Infinity
8,10,0.1,0,0.1,0,0,8.57492534442596
8,10,0.1,0,0.2,0,0,4.65731831010013
8,10,0.1,0,0.3,0,0,4.419168143930925
8,10,0.1,0,0.4,0,0,4.7650626960003875
8,10,0.1,0,0.5,0,0,5.3489704728567755
8,10,0.1,0,0.6,0,0,6.193417420387194
8,10,0.1,0,0.7,0,0,7.618764202297598
8,10,0.1,0,0.8,0,0,10.652562542363077
8,10,0.1,0,0.9,0,0,20.433517286207564
8,10,0.1,1,0,0,0,Infinity
8,10,0.1,1,0.1,0,0,6.007026913359082
8,10,0.1,1,0.2,0,0,4.016280662002363
8,10,0.1,1,0.3,0,0,4.091224824042744
8,10,0.1,1,0.4,0,0,4.543844206772414
8,10,0.1,1,0.5,0,0,5.184798520044053
8,10,0.1,1,0.6,0,0,6.074357775217106
8,10,0.1,1,0.7,0,0,7.543793991279598
8,10,0.1,1,0.8,0,0,10.618048237930147
8,10,0.1,1,0.9,0,0,20.42652077840189
8,10,0.1,2,0,0,0,Infinity
8,10,0.1,2,0.1,0,0,2.5892903045164997
8,10,0.1,2,0.2,0,0,2.8400962716818774
8,10,0.1,2,0.3,0,0,3.272200851008294
8,10,0.1,2,0.4,0,0,3.8529802357178866
8,10,0.1,2,0.5,0,0,4.59413089881395
8,10,0.1,2,0.6,0,0,5.585379318611061
8,10,0.1,2,0.7,0,0,7.148339933626004
8,10,0.1,2,0.8,0,0,10.287306129208373
8,10,0.1,2,0.9,0,0,20.092567411010105
8,10,0.1,3,0,0,0,Infinity
8,10,0.1,3,0.1,0,0,2.5272355532120914
8,10,0.1,3,0.2,0,0,2.8349846909554666
8,10,0.1,3,0.3,0,0,3.256730264581271
8,10,0.1,3,0.4,0,0,3.7975851484202248
8,10,0.1,3,0.5,0,0,4.51426962898746
8,10,0.1,3,0.6,0,0,5.537991000548958
8,10,0.1,3,0.7,0,0,7.180031210519141
8,10,0.1,3,0.8,0,0,10.420299912552975
8,10,0.1,3,0.9,0,0,20.272557341060246
8,10,0.1,4,0,0,0,Infinity
8,10,0.1,4,0.1,0,0,2.723611570128983
8,10,0.1,4,0.2,0,0,3.1453098288827737
8,10,0.1,4,0.3,0,0,3.659466343899622
8,10,0.1,4,0.4,0,0,4.287894065755609
8,10,0.1,4,0.5,0,0,5.072973190147997
8,10,0.1,4,0.6,0,0,6.137981373722502
8,10,0.1,4,0.7,0,0,7.831675439853762
8,10,0.1,4,0.8,0,0,11.208814250231553
8,10,0.1,4,0.9,0,0,21.447512084619937
