35,10,0.1,1,0.1,1,0,0.0032108357712468893
35,10,0.1,1,0.2,1,0,0.003298967293187954
35,10,0.1,1,0.3,1,0,0.003478457442018421
35,10,0.1,1,0.4,1,0,0.003804609693346896
35,10,0.1,1,0.5,1,0,0.004171841237105611
35,10,0.2,1,0.1,1,0,0.0023868381004081398
35,10,0.2,1,0.2,1,0,0.00246993548440176
35,10,0.2,1,0.3,1,0,0.0025824862838493977
35,10,0.2,1,0.4,1,0,0.00280829667870104
35,10,0.2,1,0.5,1,0,0.0031791252440089767
35,10,0.3,1,0.1,1,0,0.0026058829096585116
35,10,0.3,1,0.2,1,0,0.002700326426021438
35,10,0.3,1,0.3,1,0,0.0028130626193979156
35,10,0.3,1,0.4,1,0,0.0029544593936278226
35,10,0.3,1,0.5,1,0,0.0031622532480683314
35,10,0.4,1,0.1,1,0,0.002262709295840402
35,10,0.4,1,0.2,1,0,0.002359450958945701
35,10,0.4,1,0.3,1,0,0.0024744740102862974
35,10,0.4,1,0.4,1,0,0.002616950257174555
35,10,0.4,1,0.5,1,0,0.002805085043099778
35,10,0.5,1,0.1,1,0,0.002466714482982372
35,10,0.5,1,0.2,1,0,0.0025715023134167624
35,10,0.5,1,0.3,1,0,0.0026945708504820852
35,10,0.5,1,0.4,1,0,0.0028450639591193773
35,10,0.5,1,0.5,1,0,0.0030395886755242353
35,10,0.1,2,0.1,1,0,0.0033846796238567022
35,10,0.1,2,0.2,1,0,0.0035709989673211435
35,10,0.1,2,0.3,1,0,0.003869665490082399
35,10,0.1,2,0.4,1,0,0.0043476363323707275
35,10,0.1,2,0.5,1,0,0.004921410204015391
35,10,0.2,2,0.1,1,0,0.002618058678861464
35,10,0.2,2,0.2,1,0,0.002748360294595706
35,10,0.2,2,0.3,1,0,0.0029106690012062958
35,10,0.2,2,0.4,1,0,0.00312110260555701
35,10,0.2,2,0.5,1,0,0.0034128119459260454
35,10,0.3,2,0.1,1,0,0.002772995997983419
35,10,0.3,2,0.2,1,0,0.002912968933210561
35,10,0.3,2,0.3,1,0,0.0030849484836392416
35,10,0.3,2,0.4,1,0,0.003304941339903553
35,10,0.3,2,0.5,1,0,0.0036019007832176152
35,10,0.4,2,0.1,1,0,0.0024700021110910953
35,10,0.4,2,0.2,1,0,0.0026122733517918197
35,10,0.4,2,0.3,1,0,0.0027865512775545075
35,10,0.4,2,0.4,1,0,0.0030088413492947593
35,10,0.4,2,0.5,1,0,0.0033079575184111615
35,10,0.5,2,0.1,1,0,0.002605149687597157
35,10,0.5,2,0.2,1,0,0.002754810009384834
35,10,0.5,2,0.3,1,0,0.002936477022819435
35,10,0.5,2,0.4,1,0,0.003166156168230383
35,10,0.5,2,0.5,1,0,0.0034726550928683747
35,10,0.1,3,0.1,1,0,0.003988643887602377
35,10,0.1,3,0.2,1,0,0.0042899115021483
35,10,0.1,3,0.3,1,0,0.004673575424223316
35,10,0.1,3,0.4,1,0,0.00518344886981953
35,10,0.1,3,0.5,1,0,0.005923598506145089
35,10,0.2,3,0.1,1,0,0.0029917571926832854
35,10,0.2,3,0.2,1,0,0.0031992416405370746
35,10,0.2,3,0.3,1,0,0.0034616299933250714
35,10,0.2,3,0.4,1,0,0.0038063747762004086
35,10,0.2,3,0.5,1,0,0.00428292261638004
35,10,0.3,3,0.1,1,0,0.003054010064318573
35,10,0.3,3,0.2,1,0,0.0032699501947770966
35,10,0.3,3,0.3,1,0,0.003540793968270312
35,10,0.3,3,0.4,1,0,0.0038939943451165872
35,10,0.3,3,0.5,1,0,0.004378963648626278
35,10,0.4,3,0.1,1,0,0.002476044504477073
35,10,0.4,3,0.2,1,0,0.0026462422731090385
35,10,0.4,3,0.3,1,0,0.0028576171946390195
35,10,0.4,3,0.4,1,0,0.003130760235354662
35,10,0.4,3,0.5,1,0,0.0035027313666884407
35,10,0.5,3,0.1,1,0,0.002476044654926589
35,10,0.5,3,0.2,1,0,0.0026462424352189378
35,10,0.5,3,0.3,1,0,0.002857617544529063
35,10,0.5,3,0.4,1,0,0.003130760659390025
35,10,0.5,3,0.5,1,0,0.0035027316926789505
35,10,0.1,4,0.1,1,0,0.004429386616316938
35,10,0.1,4,0.2,1,0,0.004841324786843295
35,10,0.1,4,0.3,1,0,0.00536774689968667
35,10,0.1,4,0.4,1,0,0.006065894739566695
35,10,0.1,4,0.5,1,0,0.007039114838153168
35,10,0.2,4,0.1,1,0,0.0033234769157939915
35,10,0.2,4,0.2,1,0,0.0036152079212714893
35,10,0.2,4,0.3,1,0,0.003987078073270428
35,10,0.2,4,0.4,1,0,0.004479154595269839
35,10,0.2,4,0.5,1,0,0.005163563135020478
35,10,0.3,4,0.1,1,0,0.0028586742337049454
35,10,0.3,4,0.2,1,0,0.003110336806938602
35,10,0.3,4,0.3,1,0,0.0034306886833194504
35,10,0.3,4,0.4,1,0,0.003854075019830526
35,10,0.3,4,0.5,1,0,0.004442317688349389
35,10,0.4,4,0.1,1,0,0.002393871443850093
35,10,0.4,4,0.2,1,0,0.002605464809362941
35,10,0.4,4,0.3,1,0,0.002874299214001168
35,10,0.4,4,0.4,1,0,0.0032289957988685925
35,10,0.4,4,0.5,1,0,0.0037210725894941195
35,10,0.5,4,0.1,1,0,0.0023938711056312465
35,10,0.5,4,0.2,1,0,0.002605464537453153
35,10,0.5,4,0.3,1,0,0.002874297845965774
35,10,0.5,4,0.4,1,0,0.0032289948420974905
35,10,0.5,4,0.5,1,0,0.0037210702566214406
35,10,0.1,1,0.1,2,0,0.0036657803097411993
35,10,0.1,1,0.2,2,0,0.003822553952623219
35,10,0.1,1,0.3,2,0,0.004137363059584858
35,10,0.1,1,0.4,2,0,0.004661935308100707
35,10,0.1,1,0.5,2,0,0.005243629996780391
35,10,0.2,1,0.1,2,0,0.0023639015338566926
35,10,0.2,1,0.2,2,0,0.0025066158318624346
35,10,0.2,1,0.3,2,0,0.0027026759526372676
35,10,0.2,1,0.4,2,0,0.0030958250402732266
35,10,0.2,1,0.5,2,0,0.003726182574552919
35,10,0.3,1,0.1,2,0,0.0026212309566717626
35,10,0.3,1,0.2,2,0,0.002793036076520247
35,10,0.3,1,0.3,2,0,0.0029955955410311138
35,10,0.3,1,0.4,2,0,0.003247230099497564
35,10,0.3,1,0.5,2,0,0.00361047029783546
35,10,0.4,1,0.1,2,0,0.0022993057947274373
35,10,0.4,1,0.2,2,0,0.0024337937945843207
35,10,0.4,1,0.3,2,0,0.0026054166070721943
35,10,0.4,1,0.4,2,0,0.002829069473770209
35,10,0.4,1,0.5,2,0,0.0031352494899453357
35,10,0.5,1,0.1,2,0,0.0023716383667425627
35,10,0.5,1,0.2,2,0,0.002555846028507171
35,10,0.5,1,0.3,2,0,0.0027715255184247527
35,10,0.5,1,0.4,2,0,0.0030349909111980584
35,10,0.5,1,0.5,2,0,0.0033752881149307266
35,10,0.1,2,0.1,2,0,0.0039038278792311344
35,10,0.1,2,0.2,2,0,0.004222050603417192
35,10,0.1,2,0.3,2,0,0.004712838778795242
35,10,0.1,2,0.4,2,0,0.005468964726224742
35,10,0.1,2,0.5,2,0,0.006369392666048416
35,10,0.2,2,0.1,2,0,0.0028452221745078623
35,10,0.2,2,0.2,2,0,0.0030512861551917716
35,10,0.2,2,0.3,2,0,0.0033114806266507394
35,10,0.2,2,0.4,2,0,0.0036518789089498745
35,10,0.2,2,0.5,2,0,0.004126292742058068
35,10,0.3,2,0.1,2,0,0.0029620749587927846
35,10,0.3,2,0.2,2,0,0.003190587173325513
35,10,0.3,2,0.3,2,0,0.0034719132430328895
35,10,0.3,2,0.4,2,0,0.003832428971810681
35,10,0.3,2,0.5,2,0,0.004319622305323043
35,10,0.4,2,0.1,2,0,0.002615042221054806
35,10,0.4,2,0.2,2,0,0.002830957081397123
35,10,0.4,2,0.3,2,0,0.0031025483171351824
35,10,0.4,2,0.4,2,0,0.0034556581572457324
35,10,0.4,2,0.5,2,0,0.003937182467557102
