5,4,0,0,0,0.00390625,0.029,107,162,833,0.005,114668,Infinity,0.038,107,162,833,0.011,121232,0.0,0.042,107,162,833,0.014,121388
5,4,0,0,0.1,0.00390625,0.035,107,162,833,0.005,113888,Infinity,0.03,107,162,833,0.01,123892,0.0,0.029,107,162,833,0.01,116788
5,4,0,0,0.2,0.00390625,0.03,107,162,833,0.003,113728,Infinity,0.025,107,162,833,0.008,118972,0.0,0.034,107,162,833,0.01,113572
5,4,0,0,0.3,0.00390625,0.026,107,162,833,0.003,112944,Infinity,0.026,107,162,833,0.009,113772,0.0,0.026,107,162,833,0.009,117844
5,4,0,0,0.4,0.00390625,0.026,107,162,833,0.003,112812,Infinity,0.026,107,162,833,0.009,117660,0.0,0.026,107,162,833,0.009,118876
5,4,0,0,0.5,0.00390625,0.027,107,162,833,0.003,118352,Infinity,0.026,107,162,833,0.009,121436,0.0,0.026,107,162,833,0.01,117116
5,4,0,0,0.6,0.00390625,0.027,107,162,833,0.003,119960,Infinity,0.026,107,162,833,0.009,116756,0.0,0.027,107,162,833,0.009,117768
5,4,0,0,0.7,0.00390625,0.026,107,162,833,0.002,119056,Infinity,0.026,107,162,833,0.008,116660,0.0,0.027,107,162,833,0.009,114872
5,4,0,0,0.8,0.00390625,0.026,107,162,833,0.003,117320,Infinity,0.026,107,162,833,0.009,115712,0.0,0.027,107,162,833,0.009,119564
5,4,0,0,0.9,0.00390625,0.026,107,162,833,0.003,114492,Infinity,0.026,107,162,833,0.009,117984,0.0,0.026,107,162,833,0.009,119512
5,4,0,0,1,0.00390625,0.026,107,162,833,0.003,115184,Infinity,0.026,107,162,833,0.009,116896,0.0,0.026,107,162,833,0.009,117152
5,4,0.1,0,0,0.47265625,0.034,97,152,782,0.004,122736,Infinity,0.034,97,152,782,0.006,116928,1.0833333333333333,0.033,97,152,782,0.008,121116
5,4,0.1,0,0.1,0.47265625,0.033,107,196,970,0.004,120944,Infinity,0.034,107,196,970,0.011,117744,1.233364051928174,0.033,107,196,970,0.013,119272
5,4,0.1,0,0.2,0.47265625,0.033,107,196,970,0.004,117840,Infinity,0.033,107,196,970,0.011,117356,1.507756375574725,0.034,107,196,970,0.013,117976
5,4,0.1,0,0.3,0.47265625,0.033,107,196,970,0.005,124940,Infinity,0.034,107,196,970,0.011,121604,1.977379366253726,0.037,107,196,970,0.012,119180
5,4,0.1,0,0.4,0.47265625,0.034,107,196,970,0.004,118972,Infinity,0.033,107,196,970,0.011,119956,2.79676188522113,0.033,107,196,970,0.012,120964
5,4,0.1,0,0.5,0.47265625,0.034,107,196,949,0.004,123224,Infinity,0.05,107,196,949,0.017,114484,4.33010035060956,0.045,107,196,949,0.02,119064
5,4,0.1,0,0.6,0.47265625,0.051,107,196,970,0.004,118488,Infinity,0.037,107,196,970,0.016,114588,7.576677837668082,0.037,107,196,970,0.02,122560
5,4,0.1,0,0.7,0.47265625,0.039,107,196,970,0.005,124580,Infinity,0.048,107,196,970,0.015,116464,16.016325478614036,0.043,107,196,970,0.021,121004
5,4,0.1,0,0.8,0.47265625,0.051,107,196,970,0.006,117000,Infinity,0.041,107,196,970,0.025,116700,47.834884116494,0.035,107,196,970,0.018,118464
5,4,0.1,0,0.9,0.47265625,0.034,107,196,970,0.004,115060,Infinity,0.033,107,196,970,0.04,121572,334.79144827954303,0.048,107,196,970,0.04,118212
5,4,0.1,0,1,0.00390625,0.033,107,162,833,0.004,122676,Infinity,0.033,107,162,833,0.01,119128,0.0,0.033,107,162,833,0.01,118984
5,4,0.2,0,0,0.873046875,0.041,86,141,746,0.004,121224,Infinity,0.04,86,141,746,0.006,123792,0.7653061224489796,0.039,86,141,746,0.007,123900
5,4,0.2,0,0.1,1.0,0.04,107,262,1252,0.004,120704,1.3899112538720384,0.041,107,262,1252,0.011,120944,1.164697545962292,0.04,107,262,1252,0.013,122856
5,4,0.2,0,0.2,1.0,0.039,107,262,1252,0.003,123148,1.4958268655148992,0.043,107,262,1252,0.011,122024,1.226017113237049,0.051,107,262,1252,0.015,121320
5,4,0.2,0,0.3,1.0,0.056,107,262,1252,0.005,119144,1.6707974080935402,0.057,107,262,1252,0.014,122944,1.3544074031038116,0.047,107,262,1252,0.012,120348
5,4,0.2,0,0.4,1.0,0.042,107,262,1252,0.004,130848,1.9064277422682243,0.041,107,262,1252,0.01,119328,1.5350395668339722,0.053,107,262,1252,0.013,118360
5,4,0.2,0,0.5,1.0,0.045,107,262,1128,0.003,123584,2.2582557374718917,0.039,107,262,1128,0.011,122256,1.8104989530068867,0.045,107,262,1128,0.012,121356
5,4,0.2,0,0.6,1.0,0.044,107,262,1247,0.004,122268,2.8497567495697007,0.039,107,262,1247,0.01,123468,2.27809668105266,0.04,107,262,1247,0.013,123536
5,4,0.2,0,0.7,1.0,0.04,107,262,1252,0.003,122636,3.991406627513629,0.053,107,262,1252,0.013,120784,3.1842873706393773,0.058,107,262,1252,0.013,126232
5,4,0.2,0,0.8,1.0,0.063,107,262,1251,0.005,119344,6.765612549297096,0.062,107,262,1251,0.018,124044,5.391748211083637,0.056,107,262,1251,0.018,125672
5,4,0.2,0,0.9,1.0,0.046,107,262,1252,0.004,125284,18.605066140189546,0.043,107,262,1252,0.012,120720,14.837360866472741,0.047,107,262,1252,0.014,124300
5,4,0.2,0,1,0.00390625,0.055,107,162,833,0.006,121776,Infinity,0.052,107,162,833,0.011,121828,0.0,0.044,107,162,833,0.01,120388
5,4,0.3,0,0,0.4091796875,0.042,84,139,745,0.004,123812,Infinity,0.042,84,139,745,0.006,123748,0.4166666666666667,0.041,84,139,745,0.007,119572
5,4,0.3,0,0.1,1.0,0.049,107,274,1359,0.005,119564,8.824142736520905,0.041,107,274,1359,0.011,120356,6.137686948400593,0.041,107,274,1359,0.013,124356
5,4,0.3,0,0.2,1.0,0.053,107,274,1359,0.003,122004,3.3634152152020618,0.049,107,274,1359,0.013,121908,2.5067985458348474,0.041,107,274,1359,0.011,120896
5,4,0.3,0,0.3,1.0,0.041,107,274,1359,0.003,121904,2.402427262212107,0.041,107,274,1359,0.009,121376,1.8667135317050492,0.041,107,274,1359,0.011,123412
5,4,0.3,0,0.4,1.0,0.041,107,274,1355,0.003,121828,2.1872531680016283,0.041,107,274,1355,0.01,124084,1.734251755937326,0.041,107,274,1355,0.011,124580
5,4,0.3,0,0.5,1.0,0.047,107,274,1168,0.004,121228,2.2467962375437356,0.041,107,274,1168,0.01,121364,1.796638473287221,0.04,107,274,1168,0.011,123592
5,4,0.3,0,0.6,1.0,0.041,107,274,1351,0.003,125976,2.5087459895772612,0.042,107,274,1351,0.01,121360,2.012163587388224,0.041,107,274,1351,0.011,128464
5,4,0.3,0,0.7,1.0,0.041,107,274,1359,0.004,121764,3.0567738183179065,0.041,107,274,1359,0.01,124924,2.4549061739265112,0.041,107,274,1359,0.011,121156
5,4,0.3,0,0.8,1.0,0.041,107,274,1359,0.004,120432,4.268239801291016,0.049,107,274,1359,0.013,120784,3.4327389063175104,0.04,107,274,1359,0.011,121992
5,4,0.3,0,0.9,1.0,0.041,107,274,1359,0.003,127836,8.176304127764206,0.041,107,274,1359,0.01,121572,6.58565362042513,0.043,107,274,1359,0.011,121976
5,4,0.3,0,1,0.00390625,0.042,107,162,833,0.003,119808,Infinity,0.042,107,162,833,0.01,122920,0.0,0.043,107,162,833,0.012,122440
5,4,0.4,0,0,1.0,0.041,81,136,709,0.003,120968,0.811767578125,0.042,81,136,709,0.005,119592,0.6830357142857143,0.042,81,136,709,0.006,123624
5,4,0.4,0,0.1,1.0,0.042,107,290,1344,0.003,120988,0.9867981702741725,0.041,107,290,1344,0.01,121360,0.809023667297275,0.041,107,290,1344,0.011,121036
5,4,0.4,0,0.2,1.0,0.041,107,290,1344,0.004,121900,1.1832743868789704,0.042,107,290,1344,0.01,126772,0.9521119073308526,0.042,107,290,1344,0.011,125184
5,4,0.4,0,0.3,1.0,0.041,107,290,1344,0.003,120044,1.3521215068987495,0.041,107,290,1344,0.01,124652,1.0799386121732224,0.041,107,290,1344,0.01,120876
5,4,0.4,0,0.4,1.0,0.042,107,290,1344,0.003,120148,1.5040032281819309,0.042,107,290,1344,0.01,123944,1.2027355497319456,0.042,107,290,1344,0.011,124648
5,4,0.4,0,0.5,1.0,0.041,107,290,1194,0.004,123472,1.7031119012806422,0.043,107,290,1194,0.01,121240,1.367992966060347,0.05,107,290,1194,0.016,120712
5,4,0.4,0,0.6,1.0,0.043,107,290,1342,0.004,121424,2.0293974364953007,0.042,107,290,1342,0.01,120296,1.6366875537213998,0.042,107,290,1342,0.011,124160
5,4,0.4,0,0.7,1.0,0.041,107,290,1344,0.003,121900,2.619703966455306,0.041,107,290,1344,0.011,120040,2.118203065709371,0.042,107,290,1344,0.011,125712
5,4,0.4,0,0.8,1.0,0.048,107,290,1333,0.004,118932,3.8715281490535065,0.042,107,290,1333,0.01,127384,3.1335568734072483,0.041,107,290,1333,0.011,123684
5,4,0.4,0,0.9,1.0,0.041,107,290,1344,0.003,128040,7.828276695796059,0.041,107,290,1344,0.01,129976,6.329682052769145,0.048,107,290,1344,0.013,122768
5,4,0.4,0,1,0.00390625,0.054,107,162,833,0.005,119592,Infinity,0.057,107,162,833,0.012,126104,0.0,0.063,107,162,833,0.01,130292
5,4,0.5,0,0,1.0,0.045,81,136,714,0.003,124524,0.750732421875,0.043,81,136,714,0.007,120356,0.6339285714285714,0.057,81,136,714,0.007,123452
5,4,0.5,0,0.1,1.0,0.054,107,290,1392,0.005,121588,0.8075278317504493,0.043,107,290,1392,0.009,123516,0.6813673357941601,0.043,107,290,1392,0.011,123624
5,4,0.5,0,0.2,1.0,0.043,107,290,1391,0.003,121424,0.9114234491995704,0.042,107,290,1391,0.01,123520,0.7649563256138248,0.049,107,290,1391,0.014,119344
5,4,0.5,0,0.3,1.0,0.056,107,290,1392,0.004,122796,1.0717497368843645,0.046,107,290,1392,0.01,125776,0.8926265630715854,0.042,107,290,1392,0.011,120320
5,4,0.5,0,0.4,1.0,0.056,107,290,1391,0.004,120736,1.2993331768805338,0.043,107,290,1391,0.01,118628,1.0740232491408694,0.042,107,290,1391,0.01,121364
5,4,0.5,0,0.5,1.0,0.059,107,290,1228,0.004,122560,1.6132711669237774,0.056,107,290,1228,0.01,121140,1.326438915758296,0.056,107,290,1228,0.012,130528
5,4,0.5,0,0.6,1.0,0.064,107,290,1390,0.004,122416,2.0647686436758095,0.049,107,290,1390,0.011,118492,1.69356794806503,0.058,107,290,1390,0.012,125044
5,4,0.5,0,0.7,1.0,0.057,107,290,1392,0.005,127284,2.789164933626879,0.053,107,290,1392,0.01,120284,2.2870252490656138,0.053,107,290,1392,0.015,123612
5,4,0.5,0,0.8,1.0,0.059,107,290,1385,0.004,123316,4.195655956542409,0.045,107,290,1385,0.011,123232,3.442305744411531,0.051,107,290,1385,0.012,122536
5,4,0.5,0,0.9,1.0,0.053,107,290,1392,0.004,125012,8.32957659892059,0.053,107,290,1392,0.01,126948,6.839091577833381,0.063,107,290,1392,0.017,120860
5,4,0.5,0,1,0.00390625,0.045,107,162,833,0.005,118240,Infinity,0.043,107,162,833,0.01,126652,0.0,0.042,107,162,833,0.01,119324
5,4,0.6,0,0,1.0,0.049,81,136,714,0.003,124368,0.750732421875,0.045,81,136,714,0.006,123992,0.6339285714285714,0.049,81,136,714,0.006,119456
5,4,0.6,0,0.1,1.0,0.052,107,290,1392,0.003,120984,0.8075278317504493,0.053,107,290,1392,0.012,121244,0.6813673357941601,0.056,107,290,1392,0.012,124932
5,4,0.6,0,0.2,1.0,0.05,107,290,1391,0.005,123976,0.9114234491995704,0.057,107,290,1391,0.011,124964,0.7649563256138248,0.051,107,290,1391,0.015,123736
5,4,0.6,0,0.3,1.0,0.051,107,290,1392,0.003,120120,1.0717497368843645,0.046,107,290,1392,0.01,124528,0.8926265630715854,0.043,107,290,1392,0.011,121948
5,4,0.6,0,0.4,1.0,0.042,107,290,1391,0.004,124532,1.2993331768805338,0.043,107,290,1391,0.01,122664,1.0740232491408694,0.042,107,290,1391,0.011,121824
5,4,0.6,0,0.5,1.0,0.042,107,290,1228,0.003,121092,1.6132711669237774,0.041,107,290,1228,0.009,121424,1.326438915758296,0.041,107,290,1228,0.011,122472
5,4,0.6,0,0.6,1.0,0.05,107,290,1390,0.003,121260,2.0647686436758095,0.043,107,290,1390,0.01,123928,1.69356794806503,0.041,107,290,1390,0.01,123100
5,4,0.6,0,0.7,1.0,0.045,107,290,1392,0.004,120200,2.789164933626879,0.043,107,290,1392,0.01,121136,2.2870252490656138,0.041,107,290,1392,0.011,124536
5,4,0.6,0,0.8,1.0,0.042,107,290,1385,0.003,124924,4.195655956542409,0.042,107,290,1385,0.01,123292,3.442305744411531,0.042,107,290,1385,0.011,124388
5,4,0.6,0,0.9,1.0,0.041,107,290,1392,0.003,120556,8.32957659892059,0.042,107,290,1392,0.01,121596,6.839091577833381,0.042,107,290,1392,0.011,121300
5,4,0.6,0,1,0.00390625,0.062,107,162,833,0.005,121124,Infinity,0.062,107,162,833,0.011,122248,0.0,0.059,107,162,833,0.017,121608
5,4,0.7,0,0,1.0,0.06,80,135,682,0.005,125876,0.46875,0.053,80,135,682,0.007,124356,0.44642857142857145,0.057,80,135,682,0.007,123412
5,4,0.7,0,0.1,1.0,0.055,107,308,1441,0.005,119024,0.5916787084724546,0.052,107,308,1441,0.01,123764,0.538641684748347,0.067,107,308,1441,0.016,121828
5,4,0.7,0,0.2,1.0,0.056,107,308,1439,0.005,120760,0.7454199590343841,0.048,107,308,1439,0.01,127912,0.6552153104824049,0.052,107,308,1439,0.012,120888
5,4,0.7,0,0.3,1.0,0.058,107,308,1441,0.003,123408,0.9466825478227378,0.051,107,308,1441,0.011,123384,0.8100490211440668,0.051,107,308,1441,0.016,118520
5,4,0.7,0,0.4,1.0,0.053,107,308,1439,0.004,120592,1.2101220201552552,0.052,107,308,1439,0.011,127748,1.0155109386372096,0.048,107,308,1439,0.012,123896
