3,4,0,0,0,0.625,0.017,30,49,234,0.003,111076,Infinity,0.018,30,49,234,0.004,114180,0.32142857142857145,0.017,30,49,234,0.004,116052
3,4,0,0,0.1,1.0,0.017,37,78,324,0.003,111288,2.6213758801334084,0.018,37,78,324,0.005,111932,2.1208397042697,0.017,37,78,324,0.006,113244
3,4,0,0,0.2,1.0,0.017,37,78,324,0.002,113896,1.8018723431218113,0.017,37,78,324,0.005,115616,1.466960605169544,0.018,37,78,324,0.005,114712
3,4,0,0,0.3,1.0,0.017,37,78,324,0.002,113288,1.6348348863600204,0.017,37,78,324,0.005,114748,1.3354715180060144,0.018,37,78,324,0.005,114568
3,4,0,0,0.4,1.0,0.018,37,78,324,0.002,116544,1.6680486343683656,0.019,37,78,324,0.005,114380,1.365093513492014,0.017,37,78,324,0.006,117516
3,4,0,0,0.5,1.0,0.018,37,78,296,0.002,112984,1.8361537209305885,0.019,37,78,296,0.004,115820,1.504209821644609,0.018,37,78,296,0.005,113776
3,4,0,0,0.6,1.0,0.019,37,78,324,0.002,114408,2.1638158948063073,0.018,37,78,324,0.005,115796,1.773777099814112,0.017,37,78,324,0.005,111708
3,4,0,0,0.7,1.0,0.018,37,78,324,0.002,111940,2.767408079120482,0.017,37,78,324,0.005,113088,2.26968591265158,0.018,37,78,324,0.005,112176
3,4,0,0,0.8,1.0,0.017,37,78,324,0.002,114916,4.028845733473595,0.018,37,78,324,0.005,112452,3.305806958390689,0.017,37,78,324,0.005,112452
3,4,0,0,0.9,1.0,0.018,37,78,324,0.003,113940,7.886474927617723,0.018,37,78,324,0.005,114600,6.474487355171465,0.018,37,78,324,0.005,114568
3,4,0,0,1,0.0625,0.017,37,56,253,0.003,112476,Infinity,0.018,37,56,253,0.005,119636,0.0,0.017,37,56,253,0.004,115680
3,4,0.1,0,0,0.625,0.017,30,49,234,0.003,112992,Infinity,0.018,30,49,234,0.004,113088,0.32142857142857145,0.017,30,49,234,0.004,110392
3,4,0.1,0,0.1,1.0,0.018,37,78,324,0.002,113708,2.6213758801334084,0.017,37,78,324,0.005,115976,2.1208397042697,0.018,37,78,324,0.005,112792
3,4,0.1,0,0.2,1.0,0.019,37,78,324,0.002,112448,1.8018723431218113,0.018,37,78,324,0.005,111072,1.466960605169544,0.017,37,78,324,0.006,112576
3,4,0.1,0,0.3,1.0,0.018,37,78,324,0.002,112740,1.6348348863600204,0.017,37,78,324,0.005,110548,1.3354715180060144,0.017,37,78,324,0.005,113736
3,4,0.1,0,0.4,1.0,0.018,37,78,324,0.002,111624,1.6680486343683656,0.017,37,78,324,0.005,116896,1.365093513492014,0.018,37,78,324,0.005,114780
3,4,0.1,0,0.5,1.0,0.017,37,78,296,0.003,112692,1.8361537209305885,0.017,37,78,296,0.005,115952,1.504209821644609,0.017,37,78,296,0.005,113356
3,4,0.1,0,0.6,1.0,0.018,37,78,324,0.003,110692,2.1638158948063073,0.017,37,78,324,0.005,113320,1.773777099814112,0.018,37,78,324,0.005,118092
3,4,0.1,0,0.7,1.0,0.017,37,78,324,0.002,114572,2.767408079120482,0.023,37,78,324,0.005,109868,2.26968591265158,0.02,37,78,324,0.006,117840
3,4,0.1,0,0.8,1.0,0.018,37,78,324,0.002,117620,4.028845733473595,0.018,37,78,324,0.005,108764,3.305806958390689,0.018,37,78,324,0.006,112816
3,4,0.1,0,0.9,1.0,0.017,37,78,324,0.002,110612,7.886474927617723,0.018,37,78,324,0.004,114712,6.474487355171465,0.018,37,78,324,0.005,115664
3,4,0.1,0,1,0.0625,0.017,37,56,253,0.003,112324,Infinity,0.018,37,56,253,0.005,114188,0.0,0.018,37,56,253,0.005,112516
3,4,0.2,0,0,0.625,0.018,30,49,234,0.002,109340,Infinity,0.018,30,49,234,0.004,109232,0.32142857142857145,0.018,30,49,234,0.004,113044
3,4,0.2,0,0.1,1.0,0.018,37,78,324,0.002,116132,2.6213758801334084,0.017,37,78,324,0.005,123032,2.1208397042697,0.018,37,78,324,0.005,111264
3,4,0.2,0,0.2,1.0,0.018,37,78,324,0.003,112816,1.8018723431218113,0.017,37,78,324,0.005,110136,1.466960605169544,0.018,37,78,324,0.005,110808
3,4,0.2,0,0.3,1.0,0.018,37,78,324,0.002,112428,1.6348348863600204,0.018,37,78,324,0.005,114592,1.3354715180060144,0.017,37,78,324,0.005,117772
3,4,0.2,0,0.4,1.0,0.018,37,78,324,0.002,114836,1.6680486343683656,0.018,37,78,324,0.004,112200,1.365093513492014,0.018,37,78,324,0.005,112816
3,4,0.2,0,0.5,1.0,0.017,37,78,296,0.002,111832,1.8361537209305885,0.018,37,78,296,0.005,110644,1.504209821644609,0.017,37,78,296,0.006,114028
3,4,0.2,0,0.6,1.0,0.018,37,78,324,0.002,116448,2.1638158948063073,0.017,37,78,324,0.005,112720,1.773777099814112,0.018,37,78,324,0.005,109696
3,4,0.2,0,0.7,1.0,0.018,37,78,324,0.002,113716,2.767408079120482,0.018,37,78,324,0.004,119660,2.26968591265158,0.018,37,78,324,0.005,113640
3,4,0.2,0,0.8,1.0,0.018,37,78,324,0.002,114328,4.028845733473595,0.017,37,78,324,0.005,117804,3.305806958390689,0.018,37,78,324,0.005,113112
3,4,0.2,0,0.9,1.0,0.018,37,78,324,0.002,115848,7.886474927617723,0.017,37,78,324,0.005,114496,6.474487355171465,0.018,37,78,324,0.005,116052
3,4,0.2,0,1,0.0625,0.019,37,56,253,0.003,116060,Infinity,0.019,37,56,253,0.004,114636,0.0,0.018,37,56,253,0.005,112192
